,date,Sleep Score,Total Sleep Score,REM Sleep Score,Deep Sleep Score,Sleep Efficiency Score,Restfulness Score,Sleep Latency Score,Sleep Timin Score,Total Sleep Duration,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Sleep Timing,Bedtime Start,Bedtime End,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Temperature Trend Deviation,Respiratory Rate,Activity Score,Stay Active Score,Move Every Hour Score,Meet Daily Targets Score,Training Frequency Score,Training Volume Score,Activity Burn,Total Burn,Steps,Equivalent Walking Distance,Inactive Time,Rest Time,Low Activity Time,Medium Activity Time,High Activity Time,Non-wear Time,Average MET,Long Periods of Inactivity,Readiness Score,Previous Night Score,Sleep Balance Score,Previous Day Activity Score,Activity Balance Score,Temperature Score,Resting Heart Rate Score,HRV Balance Score,Recovery Index Score
652,2022-02-04,89.0,84.0,91.0,95.0,98.0,99.0,62.0,100.0,25260.0,27120.0,1860.0,5370.0,15960.0,3930.0,19.0,93.0,1710.0,14070.0,2022-02-03T21:59:13-08:00,2022-02-04T05:31:13-08:00,55.33,48.0,42.0,-0.38,-0.27,12.125,94,66,100,100,100,100,660,2730,10065,11879,36600,28140,12540,4800,1380,2940,1.59375,0,93.0,88,97,100,80,92.0,93.0,91,98.0
653,2022-02-05,92.0,93.0,99.0,82.0,98.0,94.0,75.0,100.0,27360.0,29340.0,1980.0,8280.0,15930.0,3150.0,22.0,93.0,360.0,15150.0,2022-02-04T22:05:52-08:00,2022-02-05T06:14:52-08:00,57.95,51.0,36.0,-0.18,-0.25,12.625,95,73,100,100,100,100,604,2662,8405,10788,34080,32520,14520,3900,1380,0,1.5625,0,86.0,95,97,73,79,99.0,89.0,90,55.0
654,2022-02-06,92.0,96.0,100.0,95.0,100.0,80.0,67.0,100.0,28560.0,29880.0,1320.0,9270.0,15210.0,4080.0,15.0,96.0,180.0,14700.0,2022-02-05T22:14:55-08:00,2022-02-06T06:32:55-08:00,55.86,50.0,34.0,-0.08,-0.12,13.75,97,89,100,100,100,100,1031,3103,15614,20010,26580,31740,12720,11400,1260,2700,1.8125,0,95.0,95,99,92,81,100.0,99.0,89,100.0
655,2022-02-07,88.0,87.0,96.0,96.0,93.0,80.0,67.0,100.0,25950.0,29220.0,3270.0,6600.0,14880.0,4470.0,16.0,89.0,180.0,14400.0,2022-02-06T21:19:07-08:00,2022-02-07T05:26:07-08:00,56.81,52.0,39.0,0.04,0.0,13.125,92,72,100,100,100,100,602,2694,8632,10364,34620,30720,16380,2400,1560,720,1.59375,0,86.0,84,97,63,73,100.0,79.0,90,100.0
656,2022-02-08,93.0,95.0,96.0,81.0,98.0,92.0,81.0,100.0,27930.0,30180.0,2250.0,6330.0,18510.0,3090.0,13.0,93.0,510.0,14820.0,2022-02-07T20:51:32-08:00,2022-02-08T05:14:32-08:00,58.35,49.0,33.0,0.25,0.15,12.75,90,75,100,100,100,100,667,2736,10417,12284,33360,28020,15120,4680,1380,3840,1.625,0,90.0,97,99,80,74,83.0,89.0,88,89.0
657,2022-02-09,91.0,92.0,98.0,74.0,100.0,95.0,75.0,100.0,27210.0,28440.0,1230.0,7410.0,16950.0,2850.0,14.0,96.0,390.0,14130.0,2022-02-08T21:26:47-08:00,2022-02-09T05:20:47-08:00,55.01,47.0,41.0,-0.01,0.16,13.0,86,68,100,100,100,100,538,2628,7710,9180,36900,27960,16860,2040,1380,1260,1.5625,0,90.0,92,98,78,75,100.0,89.0,89,100.0
658,2022-02-10,87.0,81.0,96.0,98.0,93.0,87.0,70.0,100.0,24630.0,27600.0,2970.0,6480.0,11370.0,6780.0,12.0,89.0,270.0,13800.0,2022-02-09T21:37:14-08:00,2022-02-10T05:17:14-08:00,53.56,48.0,52.0,-0.2,0.02,15.25,74,70,100,100,100,100,766,2864,13987,15335,36300,26400,13500,10080,120,0,1.6875,0,90.0,81,94,82,77,98.0,99.0,93,100.0
659,2022-02-11,88.0,87.0,100.0,63.0,88.0,88.0,89.0,100.0,26040.0,29940.0,3900.0,9270.0,14340.0,2430.0,15.0,87.0,660.0,15810.0,2022-02-10T21:12:31-08:00,2022-02-11T05:31:31-08:00,56.18,49.0,34.0,0.1,0.01,12.625,70,57,95,100,100,100,541,2580,6828,9520,41220,29280,9240,3780,1380,1500,1.53125,1,87.0,84,92,99,74,96.0,99.0,91,56.0
660,2022-02-12,92.0,100.0,100.0,96.0,88.0,83.0,67.0,97.0,29580.0,31980.0,2400.0,8550.0,16950.0,4080.0,16.0,92.0,180.0,15480.0,2022-02-11T21:37:41-08:00,2022-02-12T06:30:41-08:00,53.07,47.0,47.0,-0.11,0.03,12.875,74,93,100,100,100,100,743,2727,11042,13915,24060,43140,10920,5700,2220,360,1.59375,0,93.0,94,100,75,77,100.0,95.0,94,100.0
661,2022-02-13,85.0,96.0,97.0,6.0,99.0,85.0,81.0,100.0,28920.0,30660.0,1740.0,7200.0,21510.0,210.0,17.0,94.0,480.0,15210.0,2022-02-12T21:58:27-08:00,2022-02-13T06:29:27-08:00,51.99,46.0,47.0,-0.1,0.11,13.625,74,93,100,100,100,100,545,2555,12016,10462,24300,39060,16740,5520,0,780,1.5,0,79.0,76,100,61,75,100.0,95.0,96,5.0
662,2022-02-14,93.0,96.0,100.0,97.0,93.0,83.0,78.0,100.0,28620.0,32220.0,3600.0,10050.0,12750.0,5820.0,19.0,89.0,450.0,16200.0,2022-02-13T20:35:04-08:00,2022-02-14T05:32:04-08:00,53.78,48.0,48.0,0.16,0.16,13.75,70,65,100,100,100,100,590,2651,9020,10511,37980,29700,12540,3900,1320,960,1.5625,0,94.0,96,100,100,77,92.0,96.0,97,83.0
663,2022-02-15,95.0,96.0,98.0,96.0,98.0,89.0,91.0,100.0,28500.0,30600.0,2100.0,7890.0,16260.0,4350.0,15.0,93.0,1050.0,15630.0,2022-02-14T20:48:26-08:00,2022-02-15T05:18:26-08:00,56.58,48.0,36.0,-0.03,0.11,12.5,69,62,95,100,100,100,704,2799,11981,12935,39420,24000,13500,5400,1260,2820,1.65625,1,91.0,100,100,77,78,100.0,97.0,95,62.0
664,2022-02-16,81.0,73.0,88.0,73.0,95.0,84.0,75.0,100.0,22770.0,25380.0,2610.0,5190.0,14760.0,2820.0,16.0,90.0,360.0,13110.0,2022-02-15T22:32:09-08:00,2022-02-16T05:35:09-08:00,52.89,48.0,46.0,-0.08,0.07,12.875,70,66,100,100,100,100,667,2737,8730,12043,37680,27780,12540,5460,1380,1560,1.625,0,87.0,65,98,70,77,100.0,97.0,97,94.0
665,2022-02-17,88.0,84.0,98.0,97.0,96.0,84.0,67.0,100.0,25260.0,27900.0,2640.0,7440.0,12300.0,5520.0,17.0,91.0,210.0,13680.0,2022-02-16T21:46:18-08:00,2022-02-17T05:31:18-08:00,54.9,49.0,45.0,-0.17,-0.01,15.125,68,60,95,100,100,100,652,2741,9435,11504,40680,27240,12360,4200,1680,240,1.625,1,88.0,83,94,76,78,99.0,100.0,97,74.0
666,2022-02-18,90.0,87.0,98.0,97.0,90.0,85.0,83.0,100.0,25890.0,29460.0,3570.0,7770.0,12720.0,5400.0,15.0,88.0,1260.0,14850.0,2022-02-17T21:28:57-08:00,2022-02-18T05:39:57-08:00,55.54,49.0,38.0,-0.03,0.0,12.375,70,71,95,100,100,100,626,2689,12989,11724,34920,29880,10620,6600,600,3780,1.5625,1,88.0,88,92,63,79,100.0,91.0,96,100.0
667,2022-02-19,95.0,96.0,100.0,96.0,98.0,92.0,81.0,100.0,29040.0,31080.0,2040.0,9600.0,15180.0,4260.0,15.0,93.0,480.0,15240.0,2022-02-18T22:37:11-08:00,2022-02-19T07:15:11-08:00,57.28,50.0,33.0,0.06,0.14,13.25,71,71,100,100,100,100,569,2608,11527,11179,34980,31020,12240,7020,120,1020,1.53125,0,91.0,100,95,95,79,99.0,71.0,92,100.0
668,2022-02-20,87.0,79.0,81.0,95.0,88.0,97.0,86.0,100.0,24210.0,27720.0,3510.0,4800.0,15630.0,3780.0,16.0,87.0,630.0,14160.0,2022-02-19T23:02:02-08:00,2022-02-20T06:44:02-08:00,57.63,49.0,32.0,-0.19,0.06,12.5,74,94,100,100,100,100,768,2805,11658,14131,24060,36540,20340,3300,1860,300,1.65625,0,91.0,80,89,100,80,98.0,100.0,89,100.0
669,2022-02-21,93.0,98.0,100.0,97.0,95.0,79.0,75.0,100.0,30600.0,34020.0,3420.0,9060.0,15240.0,6300.0,16.0,90.0,1410.0,17520.0,2022-02-20T20:30:00-08:00,2022-02-21T05:57:00-08:00,55.36,49.0,41.0,0.13,0.08,12.875,68,59,95,100,100,100,611,2685,9221,11000,41160,26280,12660,3900,1380,1020,1.59375,1,89.0,95,96,70,78,93.0,81.0,90,100.0
670,2022-02-22,82.0,71.0,95.0,95.0,79.0,77.0,91.0,100.0,22260.0,26700.0,4440.0,5820.0,12510.0,3930.0,24.0,83.0,720.0,13020.0,2022-02-21T22:13:29-08:00,2022-02-22T05:38:29-08:00,57.05,48.0,40.0,0.21,0.2,12.625,81,74,100,100,100,100,401,2460,9157,7299,34080,30720,15180,3420,0,3000,1.4375,0,85.0,68,88,75,79,87.0,100.0,90,93.0
671,2022-02-23,86.0,82.0,96.0,96.0,81.0,87.0,67.0,100.0,24840.0,29580.0,4740.0,6480.0,13920.0,4440.0,16.0,84.0,210.0,16260.0,2022-02-22T20:58:03-08:00,2022-02-23T05:11:03-08:00,55.16,47.0,38.0,-0.04,0.19,13.625,94,69,95,100,100,100,685,2771,10812,12521,35760,28500,16620,4260,1260,0,1.625,1,88.0,78,86,100,83,100.0,100.0,89,78.0
672,2022-02-24,86.0,80.0,97.0,97.0,88.0,79.0,81.0,100.0,24300.0,27840.0,3540.0,7050.0,10980.0,6270.0,22.0,87.0,480.0,13620.0,2022-02-23T21:38:29-08:00,2022-02-24T05:22:29-08:00,51.44,47.0,51.0,-0.22,0.03,13.25,96,77,100,100,100,100,759,2850,12060,13499,32940,29520,15780,4560,1920,1680,1.6875,0,86.0,78,83,79,82,97.0,99.0,92,89.0
673,2022-02-25,91.0,88.0,98.0,95.0,100.0,94.0,72.0,100.0,26310.0,27540.0,1230.0,7800.0,14490.0,4020.0,16.0,96.0,300.0,13590.0,2022-02-24T21:53:39-08:00,2022-02-25T05:32:39-08:00,56.85,48.0,32.0,0.04,0.01,12.5,95,79,95,100,100,100,655,2669,9523,11869,30900,32460,12540,4140,1620,4740,1.59375,1,83.0,91,83,70,81,100.0,99.0,89,48.0
674,2022-02-26,86.0,92.0,99.0,49.0,96.0,74.0,86.0,100.0,27240.0,29820.0,2580.0,8340.0,16980.0,1920.0,24.0,91.0,600.0,15450.0,2022-02-25T22:30:41-08:00,2022-02-26T06:47:41-08:00,54.6,49.0,41.0,-0.02,0.08,12.875,94,88,95,100,100,100,816,2808,12573,15253,26100,40560,12000,5820,1920,0,1.65625,1,84.0,78,84,76,82,100.0,89.0,89,86.0
675,2022-02-27,94.0,95.0,99.0,97.0,98.0,89.0,78.0,100.0,27870.0,29940.0,2070.0,8490.0,13680.0,5700.0,18.0,93.0,450.0,15060.0,2022-02-26T21:42:58-08:00,2022-02-27T06:01:58-08:00,57.18,50.0,38.0,-0.12,0.03,13.125,93,95,100,100,100,100,744,2783,16023,14752,23640,34020,19020,8160,0,1560,1.65625,0,84.0,99,87,None,90,100.0,79.0,89,50.0
676,2022-02-28,86.0,85.0,100.0,58.0,88.0,88.0,81.0,100.0,25500.0,29400.0,3900.0,9120.0,14100.0,2280.0,16.0,87.0,480.0,15210.0,2022-02-27T21:07:21-08:00,2022-02-28T05:17:21-08:00,58.42,52.0,37.0,0.22,0.13,12.625,86,67,100,100,100,100,725,2824,11173,13215,37380,25920,14520,6120,1380,1080,1.6875,0,84.0,78,86,100,76,86.0,69.0,88,100.0
677,2022-03-01,87.0,77.0,98.0,96.0,97.0,90.0,72.0,100.0,23760.0,25740.0,1980.0,7860.0,11400.0,4500.0,15.0,92.0,300.0,12360.0,2022-02-28T21:50:43-08:00,2022-03-01T04:59:43-08:00,57.6,51.0,37.0,-0.06,0.14,12.125,74,67,100,100,100,100,552,2634,8270,10218,37560,25800,15780,2100,1200,3960,1.5625,0,77.0,81,82,71,75,100.0,79.0,87,49.0
678,2022-03-02,88.0,80.0,97.0,96.0,88.0,80.0,97.0,100.0,24360.0,27960.0,3600.0,6960.0,12330.0,5070.0,16.0,87.0,840.0,14370.0,2022-03-01T21:28:47-08:00,2022-03-02T05:14:47-08:00,56.44,48.0,41.0,-0.02,0.09,12.5,81,65,100,100,100,100,431,2520,9290,7926,37680,27840,16620,3360,60,840,1.5,0,88.0,84,81,89,77,100.0,100.0,88,99.0
679,2022-03-03,83.0,71.0,97.0,96.0,76.0,86.0,86.0,100.0,22320.0,27360.0,5040.0,6900.0,10560.0,4860.0,18.0,82.0,1200.0,13590.0,2022-03-02T21:39:41-08:00,2022-03-03T05:15:41-08:00,53.77,47.0,44.0,-0.24,-0.03,14.0,95,68,100,100,100,100,743,2896,12480,13332,36720,23520,20160,3660,1500,840,1.71875,0,86.0,71,76,100,82,97.0,100.0,89,96.0
680,2022-03-04,83.0,71.0,91.0,98.0,95.0,86.0,70.0,100.0,22260.0,24600.0,2340.0,5400.0,9780.0,7080.0,14.0,90.0,240.0,12540.0,2022-03-03T22:41:53-08:00,2022-03-04T05:31:53-08:00,54.86,47.0,40.0,-0.24,-0.11,14.5,94,64,95,100,100,100,595,2660,9240,10308,38460,28860,13260,3180,1440,1200,1.59375,1,80.0,72,71,70,81,97.0,96.0,89,89.0
681,2022-03-05,90.0,96.0,100.0,71.0,95.0,79.0,83.0,100.0,28440.0,31620.0,3180.0,10290.0,15420.0,2730.0,19.0,90.0,540.0,15690.0,2022-03-04T21:52:55-08:00,2022-03-05T06:39:55-08:00,58.5,53.0,31.0,0.28,0.26,11.75,96,84,100,100,100,100,810,2823,12714,14893,28080,36840,13080,6840,1560,0,1.65625,0,81.0,89,76,77,82,81.0,66.0,86,98.0
682,2022-03-06,90.0,97.0,100.0,97.0,67.0,73.0,91.0,100.0,29550.0,38040.0,8490.0,9420.0,14700.0,5430.0,18.0,78.0,1080.0,19920.0,2022-03-05T19:55:59-08:00,2022-03-06T06:29:59-08:00,57.07,50.0,38.0,-0.2,0.17,14.25,94,85,100,100,100,100,632,2696,12964,12088,28860,30660,17940,6660,300,1980,1.59375,0,81.0,89,83,72,79,98.0,58.0,86,100.0
683,2022-03-07,86.0,75.0,99.0,96.0,95.0,90.0,67.0,100.0,23130.0,25680.0,2550.0,8310.0,10500.0,4320.0,14.0,90.0,210.0,12570.0,2022-03-06T22:06:49-08:00,2022-03-07T05:14:49-08:00,56.56,50.0,40.0,0.1,0.1,14.0,87,60,95,100,100,100,612,2699,8998,10919,40320,25860,13500,4260,1320,1140,1.625,1,81.0,79,79,100,79,97.0,79.0,87,63.0
684,2022-03-08,90.0,86.0,97.0,97.0,98.0,88.0,78.0,100.0,25770.0,27720.0,1950.0,6750.0,12780.0,6240.0,17.0,93.0,420.0,13560.0,2022-03-07T21:46:22-08:00,2022-03-08T05:28:22-08:00,55.97,49.0,39.0,0.14,0.14,13.0,86,65,100,100,100,100,614,2697,9897,11000,38220,25980,16920,3060,1380,840,1.625,0,88.0,90,81,79,80,93.0,99.0,87,100.0
685,2022-03-09,85.0,75.0,96.0,97.0,95.0,86.0,70.0,100.0,23250.0,25920.0,2670.0,6150.0,11310.0,5790.0,15.0,90.0,270.0,12120.0,2022-03-08T22:19:38-08:00,2022-03-09T05:31:38-08:00,55.26,50.0,40.0,-0.19,0.08,12.5,74,73,95,100,100,100,698,2741,11525,12861,33420,31980,14760,4980,1260,0,1.625,1,81.0,77,78,77,81,98.0,79.0,87,93.0
686,2022-03-10,97.0,96.0,98.0,96.0,100.0,98.0,91.0,100.0,28710.0,29940.0,1230.0,7770.0,15960.0,4980.0,16.0,96.0,750.0,15120.0,2022-03-09T20:53:59-08:00,2022-03-10T05:12:59-08:00,55.03,50.0,36.0,-0.03,0.02,12.75,72,67,100,100,100,100,492,2555,6681,8448,37200,28980,13500,1980,1380,3360,1.53125,0,88.0,100,84,80,80,100.0,89.0,86,100.0
687,2022-03-11,89.0,88.0,100.0,79.0,100.0,82.0,75.0,100.0,26250.0,27540.0,1290.0,10890.0,12330.0,3030.0,16.0,95.0,360.0,13740.0,2022-03-10T21:37:38-08:00,2022-03-11T05:16:38-08:00,55.08,50.0,34.0,-0.34,-0.1,12.875,70,68,100,100,100,100,748,2812,10456,14088,37380,30300,10080,7320,1320,0,1.65625,0,87.0,87,84,88,84,93.0,89.0,85,94.0
688,2022-03-12,87.0,83.0,97.0,96.0,55.0,91.0,91.0,100.0,25170.0,34260.0,9090.0,6900.0,13920.0,4350.0,20.0,73.0,1080.0,19830.0,2022-03-11T19:59:19-08:00,2022-03-12T05:30:19-08:00,56.95,50.0,38.0,0.08,-0.03,13.25,73,90,100,100,100,100,827,2876,12905,15564,26580,34920,16560,5820,1560,960,1.6875,0,74.0,82,83,70,81,98.0,69.0,85,32.0
689,2022-03-13,83.0,79.0,97.0,81.0,79.0,87.0,70.0,100.0,24210.0,29100.0,4890.0,7200.0,13890.0,3120.0,16.0,83.0,270.0,13440.0,2022-03-12T22:11:25-07:00,2022-03-13T06:16:25-07:00,56.58,51.0,37.0,-0.1,0.0,14.375,71,74,100,100,100,100,623,2678,13191,12616,35040,27180,17400,6780,0,0,1.59375,0,79.0,72,81,73,79,100.0,89.0,85,68.0
690,2022-03-15,96.0,93.0,98.0,95.0,100.0,99.0,91.0,100.0,27480.0,28800.0,1320.0,7740.0,15780.0,3960.0,16.0,95.0,1080.0,14610.0,2022-03-14T21:27:40-07:00,2022-03-15T05:27:40-07:00,55.37,48.0,44.0,-0.18,0.02,12.375,93,60,95,100,100,100,603,2693,9431,10983,40440,26100,14520,3060,1380,900,1.59375,1,84.0,100,62,100,82,99.0,100.0,81,78.0
691,2022-03-16,85.0,79.0,99.0,96.0,93.0,80.0,67.0,100.0,24090.0,26940.0,2850.0,8490.0,10500.0,5100.0,15.0,89.0,180.0,12930.0,2022-03-15T22:02:42-07:00,2022-03-16T05:31:42-07:00,61.35,54.0,30.0,0.09,0.06,13.875,91,56,78,100,100,100,530,2595,7283,9336,42300,29100,10920,2520,1560,0,1.53125,2,71.0,77,62,78,83,97.0,49.0,74,98.0
692,2022-03-17,90.0,88.0,98.0,95.0,98.0,81.0,75.0,100.0,26250.0,28080.0,1830.0,7860.0,14370.0,4020.0,21.0,93.0,360.0,14070.0,2022-03-16T21:31:33-07:00,2022-03-17T05:19:33-07:00,57.56,50.0,32.0,-0.16,0.0,12.875,94,69,95,100,100,100,594,2675,10289,10799,36360,26880,17520,3720,1080,840,1.59375,1,75.0,90,66,73,84,99.0,60.0,71,100.0
693,2022-03-18,88.0,82.0,99.0,96.0,90.0,84.0,83.0,100.0,24960.0,28380.0,3420.0,8340.0,12210.0,4410.0,20.0,88.0,1230.0,14610.0,2022-03-17T21:30:01-07:00,2022-03-18T05:23:01-07:00,56.92,51.0,36.0,-0.16,-0.04,13.0,91,68,100,100,100,100,574,2659,7837,10340,36780,26460,17820,1740,1380,2220,1.59375,0,75.0,85,67,95,85,100.0,91.0,72,31.0
694,2022-03-19,87.0,80.0,97.0,95.0,88.0,94.0,67.0,100.0,24270.0,28020.0,3750.0,6900.0,13380.0,3990.0,14.0,87.0,180.0,14730.0,2022-03-18T21:29:40-07:00,2022-03-19T05:16:40-07:00,60.81,55.0,25.0,0.05,-0.01,12.5,90,74,100,100,100,100,755,2862,13501,14626,33240,23580,24480,3780,1140,180,1.71875,0,70.0,82,68,84,86,100.0,31.0,62,100.0
695,2022-03-20,62.0,44.0,53.0,90.0,79.0,85.0,83.0,28.0,13050.0,15660.0,2610.0,3180.0,8640.0,1230.0,15.0,83.0,540.0,8250.0,2022-03-20T03:08:02-04:00,2022-03-20T07:29:02-04:00,54.76,48.0,49.0,-0.16,-0.01,14.625,88,81,100,100,100,100,445,2477,11013,9121,30600,33300,19860,2640,0,0,1.46875,0,59.0,20,57,77,83,100.0,53.0,74,64.0
696,2022-03-21,87.0,89.0,99.0,74.0,99.0,79.0,64.0,100.0,26400.0,28140.0,1740.0,8070.0,15480.0,2850.0,14.0,94.0,150.0,14160.0,2022-03-20T22:38:04-05:00,2022-03-21T06:27:04-05:00,60.26,51.0,27.0,-0.08,-0.02,12.75,97,84,100,100,100,100,852,2931,19850,16675,28980,25380,20100,7440,480,4020,1.75,0,73.0,83,62,100,86,100.0,94.0,66,24.0
697,2022-03-22,86.0,92.0,100.0,96.0,74.0,74.0,67.0,88.0,27240.0,33600.0,6360.0,9600.0,13110.0,4530.0,18.0,81.0,210.0,16110.0,2022-03-21T22:53:48-05:00,2022-03-22T08:13:48-05:00,59.45,51.0,31.0,-0.15,-0.06,14.5,97,77,100,100,100,100,396,2407,9054,7664,32400,35100,16740,1860,300,0,1.4375,0,75.0,80,67,91,81,100.0,64.0,64,100.0
698,2022-03-23,93.0,98.0,100.0,95.0,97.0,82.0,67.0,100.0,28350.0,29760.0,1410.0,10260.0,14310.0,3780.0,14.0,95.0,180.0,14580.0,2022-03-22T22:36:02-05:00,2022-03-23T06:52:02-05:00,58.04,49.0,34.0,-0.12,-0.07,13.875,97,81,95,100,100,100,759,2802,17069,14931,30240,30600,19380,5400,780,0,1.65625,1,84.0,98,77,100,85,100.0,85.0,65,88.0
699,2022-03-24,89.0,93.0,100.0,71.0,96.0,85.0,67.0,93.0,25710.0,27780.0,2070.0,9240.0,14700.0,1770.0,14.0,93.0,180.0,13320.0,2022-03-23T23:27:43-05:00,2022-03-24T07:10:43-05:00,57.58,51.0,33.0,0.22,0.06,13.0,98,85,100,100,100,100,632,2614,13416,11965,28740,35460,12660,3480,1500,4560,1.53125,0,82.0,88,82,88,81,86.0,75.0,66,100.0
700,2022-03-25,82.0,88.0,100.0,33.0,90.0,82.0,67.0,100.0,26340.0,29820.0,3480.0,9030.0,15990.0,1320.0,16.0,88.0,180.0,14460.0,2022-03-24T22:04:59-05:00,2022-03-25T06:21:59-05:00,57.64,50.0,32.0,0.16,0.18,12.75,97,87,100,100,100,100,845,2907,19493,16097,27600,28860,20460,6540,960,1980,1.71875,0,78.0,70,85,80,81,91.0,75.0,64,89.0
701,2022-03-26,85.0,78.0,97.0,96.0,95.0,83.0,64.0,100.0,24060.0,26760.0,2700.0,7260.0,11610.0,5190.0,17.0,90.0,150.0,12780.0,2022-03-25T23:00:46-05:00,2022-03-26T06:26:46-05:00,57.93,50.0,37.0,-0.18,0.09,14.5,93,75,100,100,100,100,574,2597,14372,11476,33420,31860,16200,4920,0,0,1.53125,0,77.0,78,84,100,80,99.0,75.0,69,47.0
702,2022-03-27,87.0,83.0,98.0,97.0,88.0,84.0,72.0,100.0,25080.0,28860.0,3780.0,7830.0,11610.0,5640.0,18.0,87.0,330.0,13290.0,2022-03-26T21:51:14-05:00,2022-03-27T05:52:14-05:00,59.8,51.0,30.0,0.15,0.08,13.25,84,49,78,100,100,100,430,2548,10563,8203,45420,16980,21660,2340,0,0,1.53125,2,81.0,83,84,100,80,92.0,85.0,66,71.0
703,2022-03-28,83.0,62.0,93.0,97.0,90.0,92.0,97.0,100.0,20190.0,22980.0,2790.0,5520.0,9150.0,5520.0,17.0,88.0,840.0,11100.0,2022-03-27T22:55:44-07:00,2022-03-28T05:18:44-07:00,55.34,48.0,38.0,-0.64,-0.17,13.125,95,68,95,100,100,100,552,2665,12299,10098,36480,24480,21360,3840,240,0,1.59375,1,82.0,73,76,100,83,83.0,100.0,72,82.0
704,2022-03-29,85.0,75.0,97.0,97.0,98.0,86.0,67.0,100.0,23220.0,25020.0,1800.0,7110.0,10410.0,5700.0,19.0,93.0,210.0,12180.0,2022-03-28T22:20:55-07:00,2022-03-29T05:17:55-07:00,53.28,47.0,42.0,-0.26,-0.28,12.5,96,74,100,100,100,100,666,2747,10637,11865,33900,26340,19560,3660,1500,1440,1.625,0,84.0,79,72,100,86,96.0,100.0,79,90.0
705,2022-03-30,89.0,86.0,97.0,85.0,100.0,94.0,67.0,100.0,25680.0,26460.0,780.0,7110.0,15300.0,3270.0,17.0,97.0,210.0,13110.0,2022-03-29T22:12:45-07:00,2022-03-30T05:33:45-07:00,55.84,51.0,31.0,-0.01,-0.19,12.375,97,79,100,100,100,100,696,2779,14470,13392,31200,28260,18960,6720,60,1200,1.65625,0,77.0,89,74,78,85,100.0,74.0,75,69.0
706,2022-03-31,92.0,89.0,99.0,96.0,100.0,98.0,67.0,100.0,26490.0,27780.0,1290.0,8580.0,13440.0,4470.0,11.0,95.0,180.0,13680.0,2022-03-30T21:37:57-07:00,2022-03-31T05:20:57-07:00,54.79,48.0,36.0,0.12,0.03,12.625,97,82,100,100,100,100,669,2768,10623,12284,29460,27240,24900,2460,1320,1020,1.65625,0,86.0,97,77,100,85,94.0,100.0,78,71.0
707,2022-04-01,79.0,69.0,97.0,47.0,99.0,93.0,70.0,100.0,21810.0,23220.0,1410.0,6990.0,12960.0,1860.0,15.0,94.0,240.0,11700.0,2022-03-31T22:53:35-07:00,2022-04-01T05:20:35-07:00,57.65,50.0,32.0,-0.05,0.06,12.625,93,77,100,100,100,100,459,2553,10160,8326,32280,27420,18060,4140,0,4500,1.5,0,73.0,64,72,86,85,100.0,73.0,76,57.0
708,2022-04-02,95.0,100.0,100.0,98.0,95.0,91.0,72.0,97.0,30360.0,32040.0,1680.0,10380.0,15510.0,4470.0,15.0,95.0,300.0,16350.0,2022-04-01T21:38:15-07:00,2022-04-02T06:32:15-07:00,54.64,45.0,39.0,-0.25,-0.03,13.375,97,80,100,100,100,100,636,2672,9052,11465,29700,34320,16080,3480,1500,1320,1.5625,0,94.0,100,88,100,88,96.0,100.0,86,100.0
709,2022-04-03,91.0,91.0,100.0,95.0,88.0,92.0,72.0,100.0,26970.0,30900.0,3930.0,8700.0,14280.0,3990.0,20.0,87.0,1500.0,16230.0,2022-04-02T22:27:11-07:00,2022-04-03T07:02:11-07:00,55.52,49.0,40.0,-0.15,-0.09,13.625,99,90,100,100,100,100,707,2711,13263,13513,26040,39060,14280,6120,900,0,1.59375,0,92.0,94,92,79,87,100.0,100.0,87,98.0
710,2022-04-04,91.0,95.0,98.0,97.0,90.0,86.0,67.0,100.0,27990.0,31920.0,3930.0,7920.0,14430.0,5640.0,16.0,88.0,180.0,16500.0,2022-04-03T20:25:31-07:00,2022-04-04T05:17:31-07:00,55.0,47.0,33.0,0.23,0.06,12.875,93,63,95,100,100,100,652,2764,11604,11795,39240,23100,17580,3600,1320,1560,1.65625,1,87.0,93,95,99,85,85.0,98.0,86,34.0
711,2022-04-05,84.0,77.0,91.0,73.0,100.0,94.0,67.0,100.0,23790.0,24960.0,1170.0,5400.0,15600.0,2790.0,9.0,95.0,180.0,12330.0,2022-04-04T22:37:52-07:00,2022-04-05T05:33:52-07:00,61.72,52.0,21.0,-0.12,0.09,11.875,92,74,95,100,100,100,725,2777,12899,14641,33660,28680,14880,9000,180,0,1.65625,1,74.0,76,90,72,85,100.0,60.0,69,49.0
712,2022-04-06,90.0,87.0,97.0,96.0,96.0,88.0,72.0,100.0,25950.0,28380.0,2430.0,7110.0,13740.0,5100.0,19.0,91.0,300.0,14190.0,2022-04-05T21:23:13-07:00,2022-04-06T05:16:13-07:00,55.89,49.0,40.0,-0.03,0.07,14.375,86,66,78,100,100,100,640,2659,11532,12132,37860,27180,14580,4680,1080,1020,1.59375,2,87.0,91,90,100,82,100.0,81.0,75,89.0
